Country Name,Country Code,Region,Income Group,Languages,Year,GDP at market prices (current US$),"Population, total",GDP per capita (current US$),Internet users (per 100 people),"Enrolment in secondary education, both sexes (number)","Enrolment in tertiary education, all programmes, both sexes (number)",Projection: Population age 15-19 by highest level of educational attainment. Lower Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 25-29 by highest level of educational attainment. Post Secondary. Total
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2005,4900469950.09033,2981259.0,1643.75854298145,5.252983352,369736.0,115475.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2006,6384451606.1421,2958500.0,2158.00290895457,5.631787777,362542.0,127499.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2007,9206301700.39619,2933056.0,3138.80870341248,6.021253397,345830.0,135725.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2008,11662040713.8753,2908220.0,4010.02699722693,6.21,318606.0,141407.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2009,8647936747.98704,2888584.0,2993.83253109033,15.3,313249.0,146224.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2010,9260284937.79782,2877311.0,3218.38165488465,25.0,305765.0,146125.0,97580.0,153160.0,224890.0,0.0,49090.0,68050.0
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2011,10142111334.4961,2875581.0,3526.97814267659,32.0,255835.0,141455.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2012,10619320048.5857,2881922.0,3684.80481032649,37.5,,121265.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2013,11121465767.4067,2893509.0,3843.5912130934,41.9,252428.0,115207.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2014,11609512939.7542,2906220.0,3994.71235479566,54.62280586,244543.0,113090.0,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2015,10553337672.9872,2916950.0,3617.93574555176,59.10237771,240291.0,107665.0,79270.0,99270.0,186060.0,0.0,40900.0,75680.0
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2016,10572298341.5618,2924816.0,3614.68835699811,62.0,,,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2017,,,,,,,,,,,,
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2020,,,,,,,83480.0,106910.0,133100.0,0.0,30470.0,65319.99999999999
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2025,,,,,,,88930.0,117500.0,140560.0,0.0,33810.0,49160.0
Armenia,ARM,Europe & Central Asia,Lower middle income,"Armenian (official) 97.9%, Kurdish (spoken by Yezidi minority) 1%, other 1%; note - Russian is widely spoken (2011 est.)",2030,,,,,,,76060.0,103690.0,150660.0,0.0,38390.0,54460.0
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2000,1873452513.96648,90853.0,20620.7006259175,15.44282295,6178.0,1578.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2001,1920262569.8324,92898.0,20670.6556635493,17.1,6428.0,1628.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2002,1941094972.06704,94992.0,20434.2994364477,18.8,6757.0,1592.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2003,2021301675.97765,97017.0,20834.5101990131,20.8,6869.0,1672.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2004,2228279329.60894,98737.0,22567.8249248908,23.0,6973.0,1704.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2005,2331005586.59218,100031.0,23302.8319880055,25.4,7116.0,2106.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2006,2421474860.3352,100832.0,24014.9442670501,28.0,7439.0,2094.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2007,2623726256.98324,101220.0,25921.026051998,30.9,7853.0,2232.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2008,2791960893.85475,101353.0,27546.8993898034,52.0,7270.0,2242.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2009,2498932960.89385,101453.0,24631.4348604167,58.0,7439.0,2196.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2010,2467703910.61453,101669.0,24271.9404205267,62.0,7342.0,2330.0,5000.0,1390.0,2250.0,10.0,530.0,1800.0
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2011,2584463687.15084,102053.0,25324.7203624669,69.0,7378.0,2504.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2012,,102577.0,,74.0,8377.0,2621.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2013,,103187.0,,78.9,,1181.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2014,,103795.0,,83.78,,1235.0,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2015,,104341.0,,88.66122693,,1166.0,5210.0,1480.0,3120.0,0.0,730.0,2440.0
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2016,,104822.0,,93.54245387,,,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2017,,,,,,,,,,,,
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2020,,,,,,,4600.0,1380.0,3340.0,0.0,790.0,3310.0
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2025,,,,,,,4510.0,1420.0,3150.0,0.0,740.0,3540.0
Aruba,ABW,Latin America & Caribbean,High income: nonOECD,"Papiamento (official) (a creole language that is a mixture of Portuguese, Spanish, Dutch, English, and, to a lesser extent, French, as well as elements of African languages and the language of the Arawak) 69.4%, Spanish 13.7%, English (widely spoken) 7.1%, Dutch (official) 6.1%, Chinese 1.5%, other 1.7%, unspecified 0.4% (2010 est.)",2030,,,,,,,4450.0,1460.0,3260.0,0.0,770.0,3390.0
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2000,415446209885.072,19153000.0,21690.9209985418,46.75611561,2589474.0,845132.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2001,378899860470.108,19413000.0,19517.8416767171,52.68926643,2499676.0,868689.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2002,394635830891.586,19651400.0,20081.817625797,,2513670.0,1012210.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2003,466853232382.062,19895400.0,23465.3855857164,,2568791.0,1005977.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2004,613329776639.636,20127400.0,30472.3797728289,,2492235.0,1002998.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2005,693764095624.718,20394800.0,34016.7148304822,63.0,2496917.0,1024589.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2006,747572626534.891,20697900.0,36118.2838130869,66.0,2186253.0,1040153.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2007,853764622752.61,20827600.0,40991.9828858155,69.45,2189319.0,1083715.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2008,1055334825425.25,21249200.0,49664.6850434485,71.67,2222159.0,1117804.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2009,927168310999.853,21691700.0,42742.9989811703,74.25,2255457.0,1199845.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2010,1142876772659.21,22031750.0,51874.0804819957,76.0,2282421.0,1276488.0,501340.0,933330.0,1049440.0,19540.0,418760.0,695730.0
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2011,1390557034407.97,22340024.0,62245.100292102,79.48769771,2328350.0,1324257.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2012,1538194473087.23,22728254.0,67677.6347662796,79.0,2377328.0,1364203.0,,,,,,
Australia,AUS,East Asia & Pacific,High income: OECD,"English 72.7%, Mandarin 2.5%, Arabic 1.4%, Cantonese 1.2%, Vietnamese 1.2%, Italian 1.2%, Greek 1%, other 14.8%, unspecified 6.5% (2016 est.)",2013,1567178619062.28,23117353.0,67792.3038620501,83.45349717,2384025.0,1390478.0,,,,,,
